customer_id,influence_score,network_influence,degree_centrality,betweenness_centrality,eigenvector_centrality,pagerank,uplift_score,ARPU,connections,city,plan_type,age,tenure_months
10943,0.22853529964771213,0.1905304268719066,0.7157157157157157,0.0011681550115602171,0.04392938923303632,0.0013084475273141582,0.01411782224737369,146676,715,Yogyakarta,Halo Postpaid,57,28.0
28481,0.22834914357202835,0.12264397304340051,0.46546546546546547,0.0002645650895386294,0.02393141390376864,0.0009144477148292816,0.015286385886670254,173177,465,Makassar,Halo Postpaid,66,9.0
28604,0.22817382389936872,0.144792995241111,0.5425425425425425,0.0002213685778034591,0.03537723920042562,0.0010308306436724432,0.015194064507310718,164179,542,Makassar,Halo Postpaid,30,8.0
14367,0.22815306965865836,0.18685107545507534,0.7017017017017017,0.0009450029860766176,0.04347508998802822,0.0012825071444950123,0.0249815986915706,143420,701,Semarang,Halo Postpaid,60,6.0
27422,0.22787347889319912,0.15423945833545896,0.5785785785785785,0.00040057678264679154,0.03690196416883584,0.001076713811774676,0.006639238897538811,163522,578,Depok,Halo Postpaid,52,6.0
25096,0.22770423289953234,0.12711408051985418,0.4844844844844845,0.0003367927255739704,0.022669838201825488,0.0009652066675327189,0.1084240017289767,133489,484,Jakarta,Halo Postpaid,27,2.0
3267,0.2275943977830969,0.13607948762770192,0.5095095095095095,7.131464143575686e-05,0.033768574427926225,0.0009685519319362233,0.015596506830040262,166924,509,Medan,Halo Postpaid,37,1.0
11648,0.22753419787923482,0.19368994930149827,0.7277277277277278,0.0013336911333938389,0.04436725152536901,0.001331126819502396,0.039695545396588705,134180,727,Makassar,Halo Postpaid,59,26.0
14843,0.22747106422935914,0.19923005441199876,0.7487487487487487,0.0013638386539678454,0.04544504476692161,0.001362585478356832,0.0010251061613991263,147369,748,Tangerang,Halo Postpaid,69,26.0
29933,0.2274310991999658,0.18484468784542135,0.6936936936936937,0.001704681128328347,0.042710303427186215,0.0012700731324771337,0.027650560154493114,142433,693,Medan,Halo Postpaid,48,18.0
27967,0.2270461969568443,0.1807701405493613,0.6786786786786787,0.0010421043116107325,0.042125382750862014,0.0012343964562937185,0.021897851842749425,145979,678,Yogyakarta,Halo Postpaid,47,5.0
175,0.22669791106930826,0.1415030140634622,0.5305305305305306,0.0003726240461060668,0.03412017722398165,0.0009887244532305202,0.09114176360980841,133640,530,Yogyakarta,Halo Postpaid,30,3.0
4589,0.22665273969913652,0.19684252075229605,0.7397397397397397,0.0014548930165430684,0.04482027446949167,0.0013551757834096671,0.00205182849554518,147095,739,Tangerang,Halo Postpaid,44,40.0
28094,0.22602503071984192,0.13925357449240267,0.5215215215215215,0.00012440890901347482,0.03437179384374638,0.0009965736953294042,0.07786650230720216,139177,521,Medan,Halo Postpaid,27,10.0
4865,0.22590199891847104,0.17470389047293008,0.6556556556556556,0.0007716077081394377,0.04117502944476201,0.0012132690831632227,0.014696106823247505,150142,655,Semarang,Halo Postpaid,52,26.0
5281,0.22569436850500552,0.17851117804143957,0.6706706706706707,0.0013646654842513252,0.04078791559777653,0.0012214604130597964,0.013439743221074218,148914,670,Yogyakarta,Halo Postpaid,32,59.0
7219,0.22565017709304303,0.17228361252869076,0.6526526526526526,0.0009141605672867333,0.03432856883029429,0.0012390680645293,0.00939683020391682,152978,652,Makassar,Halo Postpaid,45,19.0
14772,0.22563202100352683,0.1371303335682436,0.5135135135135135,3.221513702025294e-05,0.033992761684527424,0.0009828439379132264,0.0144847189405734,164986,513,Jakarta,Halo Postpaid,38,4.0
15790,0.2253046225001742,0.11680141811166686,0.44544544544544545,0.00023673156879644515,0.020628622465581618,0.000894872966843916,0.11806263813876855,131359,445,Makassar,Halo Postpaid,22,12.0
10375,0.22522144321474044,0.14708851033289647,0.5515515515515516,0.00030447642294958055,0.03547071754050734,0.0010272958165773033,0.008030097703954572,163174,551,Surabaya,Halo Postpaid,21,7.0
9482,0.22521981837800115,0.17857095278205926,0.6706706706706707,0.0009170485165073579,0.041459681456339444,0.0012364104847195079,0.013108593162943636,148548,670,Jakarta,Halo Postpaid,51,22.0
5742,0.2248186053321768,0.14768907613435112,0.5535535535535535,0.00028775742977006,0.03587651312073521,0.0010384804333456663,0.05679993719609089,143023,553,Surabaya,Halo Postpaid,30,1.0
7439,0.2245765553553837,0.15652488606763923,0.5935935935935935,0.0006216572737786008,0.030748362458491985,0.001135930944692826,0.009579002320819957,158135,593,Makassar,Halo Postpaid,62,12.0
11823,0.22441877845200803,0.1730925759666759,0.6556556556556556,0.0008992397077713886,0.03457620568219312,0.0012392028210835094,0.0034118701633441047,153817,655,Makassar,Halo Postpaid,58,25.0
27440,0.2242160890866381,0.1360489874013609,0.5095095095095095,5.229869385229071e-05,0.033670990458234316,0.0009631509438475792,0.09867623531523428,130326,509,Medan,Halo Postpaid,19,1.0
6949,0.22392849802836742,0.1757657051908852,0.6596596596596597,0.000837352209849514,0.041368636560783,0.0011971723332486052,0.0117880398800334,148907,659,Medan,Halo Postpaid,68,2.0
11434,0.22358221788370664,0.1367162457927399,0.5125125125125125,0.00028239542816790836,0.0331249215381896,0.0009451536920896358,0.016311798916526687,162371,512,Depok,Halo Postpaid,28,16.0
3472,0.22356331654664477,0.1675224519881254,0.6286286286286287,0.0008865697454807887,0.039422535741042694,0.0011520738373495176,-0.02581416062151356,166880,628,Medan,Halo Postpaid,47,54.0
12085,0.2234343052997969,0.1432121413102248,0.5365365365365365,0.00013090657573721888,0.03515826102740706,0.001022861101218353,0.040531121939267445,149937,536,Jakarta,Halo Postpaid,44,7.0
7783,0.22341496306087447,0.1328341118671204,0.5045045045045045,0.0003982098208591043,0.025452977198925437,0.0009807559441926113,-0.011679204214934314,174953,504,Tangerang,Halo Postpaid,35,8.0
21924,0.2233880315738726,0.15339087453926672,0.5755755755755756,0.0008075826951861506,0.036114675268310345,0.0010656646179948949,0.00913670439541475,158377,575,Tangerang,Halo Postpaid,18,38.0
10371,0.22327734984909525,0.17057108638503196,0.6406406406406406,0.0008546644505242051,0.03961648412955856,0.0011725563194045236,0.002457288237706131,154066,640,Yogyakarta,Halo Postpaid,32,12.0
3082,0.22309602271511275,0.1926757446435694,0.7237237237237237,0.0012718616287039383,0.04437888004675101,0.0013285131750988962,-0.002163187855787476,146891,723,Makassar,Halo Postpaid,55,41.0
29210,0.2225487073216597,0.14218836503767993,0.5405405405405406,0.0007127261553209875,0.026446549477386925,0.001053643977471155,0.016410903266469323,159109,540,Medan,Halo Postpaid,25,20.0
13112,0.22253575057196934,0.13029293859032093,0.4964964964964965,0.0004947398746686257,0.023196168814306816,0.0009843491758116856,-0.005456062160397589,172601,496,Depok,Halo Postpaid,42,44.0
21939,0.22246212512164926,0.20769861748804408,0.7807807807807807,0.001879791413038284,0.04671165143070829,0.0014222463276490076,0.006639195316078993,136727,780,Medan,Halo Postpaid,68,36.0
17385,0.22246140995285799,0.15661606214670906,0.5915915915915916,0.00324863555377248,0.03041849409091184,0.0012055273505603558,0.06701996273543587,133007,591,Tangerang,Halo Postpaid,54,52.0
6155,0.22243109054249008,0.13339336710329483,0.4994994994994995,3.5991669635225045e-05,0.03310032371219898,0.0009376535318456351,0.06388685925293036,143519,499,Jakarta,Halo Postpaid,16,1.0
23190,0.2222828073549743,0.1562403792733247,0.5855855855855856,0.0003483273277127118,0.03792237654760819,0.0011052276323922448,-0.0002833608858889766,159900,585,Makassar,Halo Postpaid,47,1.0
4780,0.22226257692603296,0.15124112546592267,0.5675675675675675,0.000550377368282884,0.03579420866275127,0.0010523482650889287,-0.0006571831508402747,162029,567,Yogyakarta,Halo Postpaid,22,17.0
23856,0.22184307444107954,0.1696859315317229,0.6366366366366366,0.0006357472794280527,0.040294595361625184,0.0011767468492017929,0.0002717545709759288,153860,636,Surabaya,Halo Postpaid,45,12.0
24910,0.22183736394443165,0.17045170934727477,0.6396396396396397,0.0007386115814494907,0.04026666742141077,0.0011619187465992489,-0.0002207994861957406,153745,639,Surabaya,Halo Postpaid,63,62.0
22531,0.22176986057582254,0.1369743298775569,0.5205205205205206,0.00033963421353025333,0.02602546516616598,0.0010116996100108105,0.03455032156199936,153160,520,Surabaya,Halo Postpaid,35,5.0
118,0.2215159168964829,0.15434225563307863,0.5845845845845846,0.0004952288841997092,0.0311766334370866,0.00111257562644365,-0.004057463391871423,161402,584,Surabaya,Halo Postpaid,66,8.0
13738,0.22136764163432407,0.1531947365523258,0.5805805805805806,0.0005118595837757078,0.030581635162359507,0.0011048708825873502,0.007021867533484353,157281,580,Semarang,Halo Postpaid,55,9.0
6289,0.22129277135224854,0.1379334532971459,0.5165165165165165,0.00026741835232465107,0.033974830025926314,0.0009750482938161689,0.0626184750834754,141072,516,Depok,Halo Postpaid,18,12.0
10256,0.2211773997769916,0.1723451245078525,0.6466466466466466,0.0006336035874862509,0.04091162344613714,0.0011886243511399239,0.0034583749346265413,150856,646,Surabaya,Halo Postpaid,55,11.0
3620,0.22116030579584678,0.1288045019018541,0.4904904904904905,0.0004380743038573466,0.023324530261076188,0.0009649125519923913,-0.006901237412237186,172399,490,Semarang,Halo Postpaid,36,45.0
6143,0.22100311373450157,0.1355328134789098,0.5075075075075075,3.1141192223221605e-05,0.033636475589696915,0.0009561296262114748,0.017164970857344107,159924,507,Bekasi,Halo Postpaid,31,12.0
1265,0.22089357301889354,0.09324704970679815,0.34934934934934936,0.0005502048769248926,0.022408958693167523,0.0006796859077508207,0.016959382840435622,176811,349,Depok,Halo Postpaid,17,80.0
23614,0.22083742085884422,0.1606789797657055,0.6026026026026026,0.0005170058315495897,0.038485336218730605,0.001110974409939274,0.008382072381404981,153213,602,Surabaya,Halo Postpaid,65,21.0
14758,0.22072794233760915,0.18577164249920114,0.6976976976976977,0.0008944260704511911,0.043212766107225006,0.0012816801214305534,0.0011582133448216816,145956,697,Semarang,Halo Postpaid,55,23.0
8255,0.2206576048382191,0.17411649778653568,0.6536536536536537,0.0008441495385396025,0.04077465301857705,0.001193534935372311,-0.001719985690988024,151699,653,Yogyakarta,Halo Postpaid,52,7.0
6539,0.22030131503782333,0.1824613731276334,0.6856856856856857,0.0009583098144547644,0.04194128468564615,0.0012602123247470133,-0.0006930855330751218,147594,685,Depok,Halo Postpaid,58,25.0
2441,0.2202854209365064,0.17806648115830453,0.6686686686686687,0.001302636917040941,0.04105733683329995,0.001237282214208587,-0.023270428817038526,158367,668,Semarang,Halo Postpaid,29,29.0
23107,0.22013322458424417,0.13669425513889114,0.5185185185185185,0.0004033814822386375,0.02685420795121767,0.0010009126035898323,0.0548838063217193,143502,518,Semarang,Halo Postpaid,58,56.0
1272,0.21978610282151786,0.1387162332892726,0.5195195195195195,7.421277159778148e-05,0.03427566149936799,0.0009955393666050976,0.012644023764522058,159242,519,Medan,Halo Postpaid,28,28.0
25246,0.21978376482293072,0.16062828772002624,0.6086086086086087,0.0008664505604469066,0.03187897364900103,0.0011591180620483324,-0.02253637566269949,164547,608,Makassar,Halo Postpaid,58,15.0
22603,0.21962094578790922,0.17437143163716518,0.6546546546546547,0.001021832679153317,0.04060982631955165,0.0011994128953009703,0.04609593283260782,131434,654,Medan,Halo Postpaid,59,72.0
937,0.21960249828727957,0.1295678793601463,0.4924924924924925,0.00021396079922117334,0.024599331658826246,0.0009657324900453242,0.008933366358052593,164202,492,Medan,Halo Postpaid,53,2.0
17404,0.2195272286054353,0.1789241800797356,0.6716716716716716,0.0007470398708099132,0.042048019485940696,0.0012299892905201194,0.04167139143385268,131289,671,Semarang,Halo Postpaid,65,5.0
24340,0.2194499962524475,0.15952132142291872,0.5985985985985985,0.0007298634009330143,0.03765200791796246,0.0011048157741808291,-0.020461330791800063,163826,598,Yogyakarta,Halo Postpaid,28,9.0
4735,0.21939749444738949,0.15007981757419703,0.5685685685685685,0.0005552178615500489,0.030116101646317586,0.0010793822203520027,-0.014666081455723394,165232,568,Surabaya,Halo Postpaid,54,4.0
19033,0.2193804613005771,0.1428924033663218,0.5355355355355356,0.00023097075426693447,0.03480968051676689,0.0009934266587177804,-0.007598750114879149,165263,535,Medan,Halo Postpaid,19,43.0
27878,0.2189855928925549,0.15712872037535727,0.5895895895895896,0.00043963941607269845,0.03738907585427679,0.0010965766414899744,0.05095776185602996,135751,589,Bekasi,Halo Postpaid,54,6.0
20352,0.21897258254039054,0.19846974128708383,0.7457457457457457,0.0011979277667569452,0.04558159282678273,0.0013536988090499102,0.0023442150638924054,138647,745,Semarang,Halo Postpaid,60,34.0
22990,0.21894375330430096,0.14880636763003297,0.5635635635635635,0.0005997005592625487,0.029986596248189893,0.0010756101491159573,0.005983015630719426,157028,563,Makassar,Halo Postpaid,63,13.0
5289,0.21889898010535846,0.20560041987389385,0.7727727727727728,0.0016662172955492077,0.04655855852684065,0.0014041309004128566,0.005617030389502304,134412,772,Surabaya,Halo Postpaid,48,22.0
17279,0.21884860027380235,0.12989102160979152,0.48648648648648646,7.602508352877091e-05,0.03208861377908852,0.0009129610900623275,0.08753297907471436,131879,486,Bandung,Halo Postpaid,26,5.0
10687,0.21883898492916115,0.189523652264461,0.7117117117117117,0.0010082244139638442,0.0440745341163344,0.001300138815833965,-0.013653689941558108,148491,711,Semarang,Halo Postpaid,57,35.0
12345,0.2187255282041371,0.17413761517366788,0.6536536536536537,0.0008146522618396985,0.040879067452508855,0.0012030873266692433,0.017718705336674856,141983,653,Tangerang,Halo Postpaid,40,3.0
20376,0.21869059933571078,0.17984757317844272,0.6806806806806807,0.0011181697471273357,0.03630961068128287,0.0012818316046799428,0.002318925160834151,145824,680,Semarang,Halo Postpaid,50,26.0
20598,0.21846757769861508,0.15382827489651307,0.5835835835835835,0.0005322115797375201,0.030077500048450185,0.0011198043742811044,-0.026144330649975456,167394,583,Semarang,Halo Postpaid,62,33.0
25764,0.2184296438799877,0.16433771871864092,0.6166166166166166,0.0006689781371560572,0.038930066790595456,0.0011352133301955668,0.002883890981328272,151541,616,Surabaya,Halo Postpaid,34,1.0
24505,0.21839593573302504,0.20426398137852658,0.7677677677677678,0.0013227262322772913,0.04657297097664637,0.001392460537414947,0.013400857954036036,131330,767,Surabaya,Halo Postpaid,56,7.0
18946,0.2183546533024356,0.15736114888548294,0.5965965965965966,0.0005492002186058348,0.031162699845917664,0.0011360988808117181,0.0022229843706060015,154521,596,Semarang,Halo Postpaid,42,2.0
14313,0.2183272046073012,0.15028443636228658,0.5635635635635635,0.00040579765227076844,0.036104992940574336,0.001063391292737695,0.003706075155966421,156731,563,Medan,Halo Postpaid,21,12.0
7618,0.21831722154648087,0.16087813688201788,0.6096096096096096,0.000617970588529262,0.03212912858237664,0.0011558387475559973,-0.00010758301581579015,154009,609,Surabaya,Halo Postpaid,54,12.0
26276,0.21826424337270983,0.15162261406602717,0.5685685685685685,0.000295225576656003,0.036569343238769834,0.0010573188801143722,-0.027082005634252615,168448,568,Jakarta,Halo Postpaid,47,24.0
19632,0.2182359715584606,0.17996484427015894,0.6756756756756757,0.0006848008874398054,0.04226844304148946,0.0012304574760308182,-0.003469915374007454,147638,675,Semarang,Halo Postpaid,65,10.0
313,0.21823364680722743,0.15471606535783725,0.5865865865865866,0.0006278889070560399,0.030532461317268406,0.001117324620438019,0.05333805166023131,135012,586,Makassar,Halo Postpaid,56,29.0
18806,0.2182130401143453,0.17573402482821757,0.6596596596596597,0.0008544742325940231,0.041202714526781675,0.0012192508938349135,0.031643575457645734,135262,659,Medan,Halo Postpaid,47,20.0
13543,0.21814182437862728,0.12012486570962363,0.45045045045045046,0.00020980222105134325,0.028995128169951274,0.0008440819970415116,0.048727195236944576,150601,450,Bekasi,Halo Postpaid,23,79.0
5359,0.21813537327559976,0.14044658506169852,0.5325325325325325,0.0005019184289374714,0.02773120804110445,0.0010206812442196689,0.020284348127300844,153843,532,Tangerang,Halo Postpaid,47,14.0
26512,0.21793590371209512,0.16294673287201714,0.6116116116116116,0.0008778242736456935,0.038173566015145696,0.0011239295876656276,0.019558026408220647,144934,611,Bekasi,Halo Postpaid,67,16.0
9766,0.21789291745676326,0.12372331166852846,0.46846846846846846,0.00032214007549411937,0.02519122572635368,0.0009114124037975519,0.09134148197337966,131867,468,Yogyakarta,Halo Postpaid,47,9.0
5243,0.21785066164831524,0.13581676742463078,0.5165165165165165,0.0002582640359343354,0.025483941159098283,0.0010083479869739925,0.023514886696157325,154118,516,Surabaya,Halo Postpaid,38,46.0
7975,0.2177818926679873,0.13331302281937474,0.5075075075075075,0.00041447881654465126,0.02433479011108322,0.000995314842363573,0.011274208850593517,159947,507,Medan,Halo Postpaid,49,64.0
27799,0.2177380611030748,0.1857946232680456,0.6976976976976977,0.0009464647164171314,0.043259438402813356,0.001274892255254272,0.011500529489641337,138820,697,Surabaya,Halo Postpaid,63,6.0
12520,0.21770231982121369,0.14534069801740696,0.5445445445445445,0.0001960435978393146,0.03559466366866797,0.0010275402585761134,0.06726510153562726,132660,544,Jakarta,Halo Postpaid,48,4.0
7463,0.21741196542759628,0.166157678406735,0.6236236236236237,0.0007589916518914733,0.0390787164757572,0.0011693818756676596,9.973516225561703e-05,150909,623,Makassar,Halo Postpaid,33,3.0
27834,0.2171930443991745,0.15585964713564418,0.5915915915915916,0.0009397168530943766,0.029762950828755828,0.0011443292691349777,-0.0053395361377079655,156985,591,Jakarta,Halo Postpaid,38,25.0
10327,0.21712409686245987,0.1550447800251904,0.5815815815815816,0.0006597299102706441,0.036859109683088094,0.0010786989258212698,0.0029729621309592487,153917,581,Surabaya,Halo Postpaid,25,1.0
17144,0.21692345148333553,0.1537707683476805,0.5835835835835835,0.0007778864391858541,0.029600848596449996,0.001120754771502624,0.022115360360658358,146569,583,Depok,Halo Postpaid,56,32.0
22940,0.21684167349530675,0.14582557632715945,0.5465465465465466,0.0003270746576116322,0.035400255986238006,0.0010284281182416104,-0.006963892588892587,161297,546,Jakarta,Halo Postpaid,32,12.0
19771,0.2167085599878594,0.2061067964011739,0.7747747747747747,0.0016734774987872696,0.046565309675076674,0.0014136236560569446,0.006959603568474536,131482,774,Semarang,Halo Postpaid,67,34.0
13862,0.21663147941747196,0.19080888492948148,0.7167167167167167,0.0009946735990500107,0.04420377415695206,0.001320375245207132,0.0005573136141984189,140085,716,Semarang,Halo Postpaid,41,17.0
21079,0.21631973043970218,0.16750301500081397,0.6286286286286287,0.0007093126745947706,0.03951880368129391,0.0011553150187385555,0.00044631109844139524,149140,628,Yogyakarta,Halo Postpaid,45,6.0
25182,0.21626356125195884,0.15037328243660714,0.5705705705705706,0.0006791071535145414,0.029149868971887812,0.0010935830504557552,0.02149062069328996,147518,570,Surabaya,Halo Postpaid,26,11.0
25125,0.2160015703719652,0.13765347862193716,0.5155155155155156,4.173067772715562e-05,0.03408155894307831,0.0009751093514276386,0.012137947307975749,156085,515,Jakarta,Halo Postpaid,25,12.0
26619,0.215995365383879,0.15562512468733447,0.5835835835835835,0.0004152223836010186,0.03740408547366702,0.0010976073084862808,0.008908288772363,150182,583,Makassar,Halo Postpaid,38,20.0
7883,0.21581644558021884,0.157549397864579,0.5975975975975976,0.0007845630937444938,0.030678820103578124,0.0011366106633957254,0.012994216085968084,147599,597,Semarang,Halo Postpaid,32,15.0
11916,0.21578860502807712,0.08972683574944049,0.34234234234234234,0.00017986840717374412,0.015671691996707385,0.0007134402515384616,0.0038171768207523066,178371,342,Bekasi,Halo Postpaid,54,45.0
5585,0.21571143421555572,0.16368227153483686,0.6206206206206206,0.0011352002090189918,0.0317840530569957,0.0011892122527121028,-4.368599594753442e-05,150256,620,Makassar,Halo Postpaid,32,25.0
2147,0.21568660135466092,0.18469938111307144,0.6936936936936937,0.0009802474454609737,0.04286559452369223,0.001257988789438878,0.009679622273580817,137935,693,Tangerang,Halo Postpaid,47,21.0
7497,0.21564795031499612,0.1908082489455008,0.7167167167167167,0.0013011782839912858,0.04390596680037158,0.0013091339809237284,-0.01697837315801054,146116,716,Tangerang,Halo Postpaid,40,4.0
19436,0.21564506122852412,0.15012451212091485,0.5695695695695696,0.0009624600914728282,0.02886836825915869,0.001097650563458197,0.012058140950395405,150772,569,Depok,Halo Postpaid,54,29.0
29366,0.21542934017514848,0.20424796776498844,0.7677677677677678,0.001467280857509836,0.04635932365479007,0.001397498779886045,-0.005452117327117327,135911,767,Tangerang,Halo Postpaid,53,30.0
19894,0.21539760914073958,0.1288014240067096,0.4904904904904905,0.00029258296216503075,0.023449262320278445,0.0009733602539043649,0.013697598845139266,158398,490,Makassar,Halo Postpaid,34,3.0
3865,0.21533560375881222,0.13363836029904774,0.5005005005005005,3.412824151596228e-05,0.03308521763675135,0.0009335948174231412,-0.000889350902017241,162236,500,Bekasi,Halo Postpaid,24,26.0
27357,0.21533390399348684,0.17494670205590865,0.6566566566566566,0.0008373806043978556,0.041096330246866444,0.0011964407157137146,0.029670557927808427,133487,656,Yogyakarta,Halo Postpaid,55,7.0
22717,0.21520524714111497,0.16493417953250616,0.6186186186186187,0.00046769971725484717,0.03950109391517925,0.0011493058789719716,-0.010186061679718805,153306,618,Makassar,Halo Postpaid,54,11.0
8314,0.2150958392727947,0.1561314861631765,0.5915915915915916,0.0008772854480783435,0.03093242461733648,0.0011246429956997517,-0.0045118879811899175,154448,591,Jakarta,Halo Postpaid,58,18.0
28464,0.21509007977946895,0.003642116691456885,0.013013013013013013,0.0009227399882740093,8.607744521937373e-05,0.000546636319321144,0.18740058275721544,138673,13,Bekasi,Combo Sakti 50GB,39,3.0
14432,0.21500404827839395,0.135959119699106,0.5175175175175175,0.000649224219515478,0.024653891276843358,0.0010158457825476391,-0.0007639990031211921,160926,517,Semarang,Halo Postpaid,30,65.0
8047,0.2149910098286172,0.1278259909237638,0.47847847847847846,1.710315983830307e-05,0.03190711782843501,0.0009012642283034425,0.0032865336477792273,162546,478,Semarang,Halo Postpaid,16,4.0
4235,0.21496430966702407,0.13948400372665645,0.5225225225225225,9.291108007531098e-05,0.03432943800286681,0.0009911433011610988,0.019586770440903623,151336,522,Jakarta,Halo Postpaid,17,25.0
21165,0.21496179929231324,0.15958513969104782,0.6046046046046046,0.0007031176863602276,0.031887335241292704,0.001145501231933658,-0.030293141460264753,163245,604,Surabaya,Halo Postpaid,42,23.0
3133,0.2149001382964884,0.16451516675209388,0.6236236236236237,0.0008467976055640349,0.03241057043799253,0.0011796753411952097,-0.00877232101087287,152603,623,Semarang,Halo Postpaid,38,13.0
19147,0.21489694905316625,0.16368804514365085,0.6146146146146146,0.0006356343730952596,0.03836733037790995,0.0011346012089835295,0.006641827489264784,146765,614,Bekasi,Halo Postpaid,48,15.0
6967,0.21480306684168884,0.16463105821132293,0.6236236236236237,0.0006620770924267396,0.03306087560293914,0.0011776565263021848,-0.0035183911071007875,150358,623,Surabaya,Halo Postpaid,40,20.0
15452,0.2147661539243139,0.19706823780920654,0.7407407407407407,0.0012196108345956796,0.04496527148746535,0.001347328174024535,0.004899647001578114,133979,740,Yogyakarta,Halo Postpaid,67,47.0
13968,0.2147335706385453,0.1757409871959171,0.6596596596596597,0.0009261389209202278,0.04116363409849747,0.001214516104591146,-0.00039206059955382115,144594,659,Surabaya,Halo Postpaid,39,7.0
21271,0.21471318584675544,0.15467421431587816,0.5865865865865866,0.0006407220067201508,0.0303516992155569,0.0011178494546489894,0.005556250301010455,150621,586,Surabaya,Halo Postpaid,41,2.0
14247,0.21465271705717118,0.1368588461261198,0.5125125125125125,0.00013005165438068064,0.03383603959373155,0.0009567807438545487,-0.006362053483191872,162454,512,Medan,Halo Postpaid,28,62.0
11670,0.21451083189143166,0.143672664372636,0.5385385385385385,0.00025907699261179567,0.03488828454091338,0.0010047574184802403,0.011211915355943104,152557,538,Depok,Halo Postpaid,34,16.0
4277,0.2142579113256169,0.16860161293460402,0.6326326326326326,0.0005548038302579161,0.0400596249236283,0.0011593903518971984,0.00920316537943816,143136,632,Surabaya,Halo Postpaid,46,6.0
12117,0.21425115263891759,0.1770322382341912,0.6646646646646647,0.0008193606888943957,0.041430399543176746,0.0012145280400289369,-0.04884435663689724,162976,664,Tangerang,Halo Postpaid,41,22.0
5495,0.21417007791664988,0.177743114463324,0.6676676676676676,0.0011669082141144136,0.040916425249019214,0.001221456722494838,-0.016777919671699282,149784,667,Yogyakarta,Halo Postpaid,31,39.0
24499,0.21416157717226436,0.13739415025590201,0.5145145145145145,3.556580183097786e-05,0.0340388102125175,0.0009877104947451263,0.010124792674758895,155154,514,Depok,Halo Postpaid,37,7.0
10524,0.21412356155732154,0.13827373167080445,0.5265265265265265,0.0006273748035425311,0.024901250281254676,0.0010397750718939888,0.0015226722224993394,158205,526,Jakarta,Halo Postpaid,36,30.0
4991,0.21385338926521077,0.15636678907784582,0.5925925925925926,0.0005488704289039732,0.031196848708260425,0.0011288445816263746,0.0030641840851810863,150081,592,Makassar,Halo Postpaid,62,4.0
16481,0.21367349572194014,0.0868696918740432,0.3313313313313313,4.58351529732422e-05,0.015403755209372458,0.0006978458024957529,0.0162540474308071,172424,331,Bekasi,Halo Postpaid,60,3.0
25138,0.2136453599277255,0.13569737090902342,0.5085085085085085,0.0002378727010118865,0.03309467539856049,0.0009484270280129352,-0.003123971089709715,160616,508,Bandung,Halo Postpaid,55,5.0
24670,0.21363762243688933,0.12937364542964222,0.4844844844844845,2.760509150856984e-05,0.032079038780871046,0.0009034533617047684,0.022832910662581102,152755,484,Depok,Halo Postpaid,17,13.0
7276,0.2134858244856452,0.1350242696563267,0.5055055055055055,0.00013169414442621626,0.033517401881991676,0.0009424770933831987,0.008857791557786276,155933,505,Makassar,Halo Postpaid,58,10.0
28993,0.21346981670894674,0.1471179047400617,0.5515515515515516,0.00018830342301162021,0.03569261168878743,0.001039152296896229,0.006029137032305108,152211,551,Depok,Halo Postpaid,53,17.0
23337,0.21339749317314516,0.15425184488046342,0.5785785785785785,0.000591669011080905,0.03675992966492477,0.0010772022672694804,0.005574388052399515,149467,578,Tangerang,Halo Postpaid,32,57.0
21895,0.21331614713696295,0.13870201141484892,0.5255255255255256,0.0004015449579001678,0.027875215995607022,0.0010057591803629602,-0.046779143572441534,176547,525,Yogyakarta,Halo Postpaid,53,5.0
23592,0.21322417791868736,0.1732953701104518,0.6506506506506506,0.0008796532563668454,0.04044733177994337,0.001203844754846293,-0.004179925313733412,145578,650,Depok,Halo Postpaid,49,16.0
1959,0.21312785292627454,0.16067549544392484,0.6076076076076076,0.0012144740805772516,0.032697097387632205,0.0011828026998823935,0.014054136871761484,143236,607,Tangerang,Halo Postpaid,55,12.0
26606,0.21300150820501093,0.15397470225148305,0.5775775775775776,0.0006155843549610543,0.03663524201232112,0.0010704050610725094,0.013439068261044212,146036,577,Yogyakarta,Halo Postpaid,29,1.0
2435,0.21297135565891306,0.13739212947654325,0.5145145145145145,4.176826715234854e-05,0.03403283456930476,0.0009794005552015094,0.01762125967073932,150966,514,Makassar,Halo Postpaid,19,13.0
25102,0.21292142170076273,0.11940409137004641,0.45545545545545546,0.0004639409728737084,0.020784497281982048,0.0009124717698744105,-0.0034005371181395766,166520,455,Makassar,Halo Postpaid,19,21.0
21360,0.21291535432450462,0.1445346623753062,0.5415415415415415,0.00027859134431865656,0.03531190666545359,0.0010066099499110835,-0.059313776564044705,178827,541,Depok,Halo Postpaid,52,26.0
15057,0.2127790111066879,0.139235552371027,0.5215215215215215,0.00015313152074452862,0.034280978144668246,0.0009865782971737343,0.06272197539569269,131996,521,Bandung,Halo Postpaid,38,27.0
14671,0.21265066341142855,0.19610828214193068,0.7367367367367368,0.0015740218832511308,0.04478132761165742,0.0013410423360773686,-0.028434123613359348,145581,736,Semarang,Halo Postpaid,66,38.0
13722,0.21259694746626387,0.17919064270989515,0.6726726726726726,0.0008056037308754727,0.04205795504509224,0.0012263393909402696,-0.021875774044235484,149671,672,Surabaya,Halo Postpaid,64,38.0
